   480    0.22123E+04    0.10625E+02   -0.71875E+02
   481    0.22227E+04    0.10463E+02   -0.71446E+02
   482    0.22330E+04    0.10303E+02   -0.70987E+02
   483    0.22431E+04    0.10145E+02   -0.70503E+02
   484    0.22531E+04    0.99890E+01   -0.69985E+02
   485    0.22631E+04    0.98347E+01   -0.69437E+02
   486    0.22730E+04    0.96834E+01   -0.68861E+02
   487    0.22827E+04    0.95343E+01   -0.68255E+02
   488    0.22923E+04    0.93868E+01   -0.67620E+02
   489    0.23018E+04    0.92423E+01   -0.66957E+02
   490    0.23113E+04    0.91007E+01   -0.66266E+02
   491    0.23204E+04    0.89615E+01   -0.65549E+02
   492    0.23295E+04    0.88253E+01   -0.64805E+02
   493    0.23385E+04    0.86905E+01   -0.64034E+02
   494    0.23474E+04    0.85603E+01   -0.63238E+02
   495    0.23560E+04    0.84323E+01   -0.62417E+02
   496    0.23644E+04    0.83081E+01   -0.61572E+02
   497    0.23727E+04    0.81869E+01   -0.60701E+02
   498    0.23809E+04    0.80679E+01   -0.59809E+02
   499    0.23890E+04    0.79535E+01   -0.58892E+02
   500    0.23968E+04    0.78413E+01   -0.57954E+02
   501    0.24044E+04    0.77335E+01   -0.56995E+02
   502    0.24120E+04    0.76296E+01   -0.56013E+02
   503    0.24192E+04    0.75286E+01   -0.55012E+02
   504    0.24263E+04    0.74313E+01   -0.53990E+02
   505    0.24333E+04    0.73386E+01   -0.52950E+02
   506    0.24400E+04    0.72497E+01   -0.51891E+02
   507    0.24465E+04    0.71644E+01   -0.50814E+02
   508    0.24528E+04    0.70837E+01   -0.49719E+02
   509    0.24590E+04    0.70067E+01   -0.48609E+02
